coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
64.06507071645524,124.38982056038478,95.14126347766519,21.803514283622295,82.23530685222427,80.4260785335471,178.9612698399808,105.9925557667937,93.38678595537483,86.87716488386747,94.31026851229558,95.22679110645208,85.11985283307156,92.94410773488798,95.90552749484377,98.41732273192679
82.19277526426261,122.1655284760351,41.07978685735358,8.203390164907352,79.60553375760762,85.12206581436266,178.37634609983925,128.23402861018639,91.88267584730048,88.42313039117566,96.5968450916866,97.22172543847273,88.8707809893783,89.83251260565112,91.0390586923447,92.53672793203174
127.19566227142602,74.25864993945737,27.620219494021043,97.85853812573887,83.93274546475584,78.72330554327375,175.81259361373995,129.08069885970116,88.06032440284292,92.58184133149966,96.87322869645116,96.40622134214071,92.13894454495936,86.76847608360505,98.90742978601021,97.26246751687185
63.050316341655616,124.88449018083378,92.72324673788644,9.312343947418853,83.48758788560026,79.8360663024739,176.0750368024085,136.94060734898503,92.66603707339841,87.34357118153096,93.76601171847228,95.06626800057845,86.45969006141794,91.4272456636332,93.909664257096,96.74622132883478
88.64560331282132,119.91030929512361,48.15843781880389,10.402402865365161,83.14191884189509,78.48831288487946,178.20583725739905,127.76284118010388,92.30193334912337,88.46152288450031,95.06371350982886,95.38116704207272,87.77066291033185,90.86361162313457,94.73692993917876,96.12548007668568
127.53031421999997,76.97141666267885,23.581853071778077,80.15774772181398,81.03771514353258,82.35422727586337,179.16162660909396,115.32079100309022,88.83684860958168,92.03054944283126,97.17286909533962,97.13892305516467,90.73005410410416,88.04726508114986,96.70204366528314,94.74558378885718
106.29012661836364,97.44598103949176,31.297617248818003,38.402670306504994,81.42137369940136,80.2461645206198,175.88862727958053,111.7783612013873,91.15599153093531,89.55706473680284,95.81372975239879,96.05194626008132,89.06234047484048,89.97658861600337,96.036667126908,95.69950166871949
78.83163917369933,104.74596428099633,88.47405628162728,54.47829232950621,84.34018673931462,75.21021140405604,179.18626993161936,126.04279464141956,90.20587123625153,89.67192119788578,92.57397295357582,93.47192426337905,88.8484121198465,90.11535073918134,96.7263318179717,97.2265407218376
124.5697550638796,65.21373778012213,35.53565742125712,93.23823617111623,81.39784369771067,82.57146827260479,175.64868273403798,118.91737737472218,88.06500308242438,92.62724842910191,96.59070475162277,96.49114791428066,92.01922498918738,86.86357280741915,99.1011271206826,96.86583843176922
116.46645961371149,83.28051704053298,178.91718779907754,95.55822603592695,83.40831671009309,77.30346630917902,171.8937998982018,111.71890440466234,88.15143229618172,92.11199261849448,97.33050303119435,95.58669426438756,91.40633845458379,87.34383755890859,97.66015528129584,95.79396318494078
111.4262307987273,78.42823454094004,166.34162108416848,109.41417318245743,84.3160010394636,76.25684227171212,176.54917487421244,111.72336451819037,88.10948127429951,91.8186906351558,96.57328776923923,94.71850891898724,91.12289243421743,87.36101548467117,96.68274838087785,94.31869696573138
63.21279971182105,124.95255984610213,97.65919905481205,66.12361460021621,83.15361212575415,80.23968267109746,177.16068171060368,114.3117534966259,93.64220087938747,86.35766752578547,94.8678441750004,96.33809703535901,85.34582964176144,92.75689224973793,95.67417532727708,98.33204782013917
