coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
173.81797347042112,158.61353524586585,68.23358980842738,104.22699284748042,85.11180004004012,81.5599855584176,101.35809483002163,125.9302467842761,92.64079952441521,91.21361100677355,96.9295504363471,96.4967418392109,89.1735086337716,89.95502570879363,96.9799094210976,98.35188268948889
177.4789685259263,156.58485977934535,126.80953801726686,115.41288927385868,85.53777161781714,78.28633736093302,103.03967374330043,118.00001466729778,89.71965738999499,92.87852425847751,100.82846830140049,100.97461385907125,89.24766399759044,89.40892476389443,88.18061086431602,87.78391347732168
175.98419528644735,169.96054217438638,170.40185435703924,125.14534876561491,83.45937237413894,74.32277175538545,74.91485353377718,82.18046726337823,91.00337778412054,90.82166060125236,103.10119325715472,105.01075705473939,89.51703982826656,89.42409461404104,77.70014320560584,76.99858715519716
154.8014290851633,154.64781813072972,104.26778956739291,114.28226756997896,84.34468100378848,82.19388175490815,106.5082008981838,117.85316560014249,92.22478636244809,90.38726057003954,100.33974777571856,100.31736524580843,89.58075183284444,89.18412957793097,88.06642376177174,89.95021042542878
164.2921681821928,149.94396247199032,75.84259129855084,115.19786125840834,84.90137557209037,83.5816942319847,105.79367431854126,88.593243082644,93.17069243041398,90.67843836454637,97.46686775797366,95.12785581632446,88.61462840493532,90.5743394514062,96.76288016022045,97.35918982570841
169.99138730867816,156.37428504723385,139.0806695404901,120.7239760705689,88.31588276082812,79.42620031075977,92.69813896249748,120.5963334953597,89.54371171697547,92.24435485442017,102.70637417218214,103.1593249971807,89.44344453995967,89.64159515797091,86.43121500276817,86.69522230475667
172.0945118371518,167.921266254274,153.70445972332425,121.95472151749183,87.5582098761986,70.31317750502116,65.06977105279661,87.16188814960861,89.95923993551153,91.76243719715158,102.4022190182523,104.42614067311048,89.03604424653592,89.7328464852823,79.73353150265366,78.96252608876428
141.6664015753385,148.46060930880364,155.13552095822533,137.52203403227153,84.49624290147106,80.27545237178082,90.97942431070132,112.48614638431904,90.50390654068502,91.05411925946457,102.90929909242321,103.45185516914319,89.52414322500339,89.50568122367683,81.43558049287499,82.48465656825393
179.04162018537681,173.90661566546953,58.12600266707571,66.98826873781563,84.10810374150675,82.29371179981705,104.83845187254747,110.91926683777227,91.32896607166589,91.65514175547985,98.81376057173266,98.98516416895413,89.54871141544791,89.4033991408559,90.06835903769165,90.48758921875786
178.91718779907754,179.73829948071813,71.59495812542244,63.48343912749363,85.40571674040412,80.98282091317319,104.21555228062064,119.41449220289405,90.59825194369041,92.5205403836988,99.79134505706908,100.21972086143394,89.69576538827829,89.23273320406479,90.91846487235895,90.77100791836754
171.94512193962527,145.1936751872732,156.45411629825296,134.9555767912609,90.18074980048422,73.63650166833925,83.40394538902429,123.49971030774871,89.57132617178982,91.19445232615166,103.73939930301155,105.75791827823625,89.29369947259632,89.8025895468973,80.25129399268648,80.53140688073788
179.04981641238084,149.0266270853226,144.08927457961713,65.48661066765331,85.7935417116666,76.00439164979927,81.35254588313515,98.88704167133773,89.77174441260551,91.06971258133972,104.40216670912373,106.26196574841568,89.17539376598253,89.81080626446881,80.5800309974392,80.39936566370318
179.0900052454572,176.5363204581945,60.955012379781635,62.829448514464914,83.23962469797212,82.33348399135403,104.18334110849487,119.40319507000684,90.638570550361,92.5522939331502,99.73552875117173,100.62097398460467,89.4182957834357,89.40704646187268,89.90269962956216,89.92545098968748
165.81643417850785,163.97334861211493,31.543432341952176,38.17547772414286,84.29947881186133,80.65953439937815,108.04396893306118,111.91850985296679,91.11246273535482,92.49683962727886,96.29124876784189,96.59681094074075,90.21003082145606,88.8029298901634,96.64975173699752,96.39217847320717
168.63977483420265,178.28993054646025,140.1876109785174,77.61523029384425,87.3770664292207,80.45639091308362,98.45115265888586,121.64131145723663,89.96354978487781,91.78991504818254,103.20536730237576,102.98021011638629,89.54821964182767,89.53585699942995,86.52801244368558,86.82592480471403
144.0532248411778,155.26375092970312,174.2643126723031,111.01620088247309,87.35654171076482,78.48742496028737,88.7073550531074,123.98912068253681,90.3341353586752,90.79640256170165,103.18068299871534,105.27763986636846,89.63761998787398,89.3652935154764,84.20037276700445,84.41505927299629
154.8618352781829,142.98266099067,164.82190399384064,133.05459854146295,87.47718334207475,77.1513170152278,88.87437366888173,136.71549797431976,89.78563018718815,91.3444296199468,103.14225635444484,105.47862501288526,89.27689037704891,89.66958527318963,83.17212193840489,83.11945434971491
170.0176835369827,171.43446967651843,45.23031523105191,59.117172398671286,82.40154682643322,82.1692247720044,102.9106241491222,129.5368871943663,90.89955207854719,92.17128549067937,99.63102685687053,100.34633207807846,89.29935486922909,89.4794259765073,88.66887376732355,89.06412998440302
163.88314913393575,153.8715807919361,30.749853152855906,36.249292661212976,83.48185735688662,81.14150669816009,109.84837513818431,112.5083171783649,92.38245444924866,92.05912695431859,91.41195287008155,93.65842940885541,89.77804867720943,89.31498917223925,97.70280981266258,98.05657946072338
169.55049859775383,153.07136948915576,139.05474214240073,114.92440780479771,88.17206629766433,78.5478243231178,95.74527076634776,121.6817461771231,90.11869753187464,91.19837285473524,103.94462599700292,104.82750990949711,89.58287602167631,89.54772786820743,83.21321235645168,83.80295137995809
147.5882165668746,127.07573780997893,154.1129323564477,55.59214933406814,86.35598046906047,73.81238586965625,92.17827960438946,108.11308361727254,89.43871121886485,91.3019253527418,103.49651094593672,105.10160540088972,88.88959816054168,90.33385532091923,76.45933005984631,76.23336691153477
146.27675194434045,153.71064787471227,158.2541306917398,112.58884510867935,85.43283942159823,77.75093932246322,96.55712754166298,127.4795112729534,90.56092495987629,90.89664241796076,104.02949109744033,104.71368480697885,89.6512325548898,89.31929219141635,81.23987508258661,82.13812009052415
172.63656931006236,176.77305481482713,44.302983862533864,56.17752386669491,84.59392826698058,83.35075187576822,110.32250637979908,114.23853386872337,91.19598228852574,92.17739167979737,96.84021156200333,95.75956635228059,89.65723629117025,89.47060137209965,90.9536881579087,91.64330503764822
165.35179006965024,154.15032081196435,33.55983737362876,30.590600462167888,83.15665839012397,82.57719197112927,107.00009063164062,121.21596825686325,90.71987029205167,92.28472127241494,97.8810777499999,97.96103194442408,89.84392585175421,89.13209036664465,93.48346728307637,93.67948688206657
174.2552968225987,174.16205108004968,133.38722875404258,76.73126038127202,88.27108355006202,78.63073598945257,95.41791345980738,125.00512498195455,89.48605126000221,91.7607023291024,103.47268041592255,103.64062793742399,89.5979365887962,89.3976822725206,87.68570901743524,87.8193280081682
171.9281284289703,118.0907059190972,152.05887590697142,10.771391882444052,86.04179176723989,75.82557729732834,96.9726420998207,112.99153940176497,88.503774434706,92.1408501677378,103.50955660725145,105.31083458573472,88.60165104551228,90.16794319579044,83.80871605961758,83.06902706307271
164.68015024780618,150.97839462178877,132.8891576993869,117.33453567608508,88.35760155627857,76.61867154299354,94.58450743766076,122.80968361665902,89.23479592119413,91.35899841344643,104.29197526724391,106.11541037939472,89.10625176101449,90.06913767925704,80.18684432767824,80.48849280218268
171.74313958548967,173.57238718862413,49.14474104061583,69.39806876002285,83.50095456580597,82.62436125753737,110.6870950475052,116.76161940850442,90.77395856008899,92.18907813346725,98.78920604166646,99.45769714630312,89.56426375618804,89.36869494968306,91.07672718561732,91.14099243551797
167.46731822165663,177.76191594248323,53.38907523237511,59.585081337952175,85.10898600210207,80.85060894140925,101.02971299510575,116.58544150905311,90.12181892832534,92.84838946385942,99.44014356013619,100.10403794746144,89.39407593263883,89.50836548802064,88.70066829790996,88.63337727420699
161.36212631128404,152.56216522615298,153.26440429547867,119.97295579019097,88.80970543782004,75.2452502744982,79.84676237871413,116.59285909449174,90.34061037800836,90.4869881621109,103.85981553807888,105.68241736715092,89.85801653201194,89.17279146390875,81.53435185846254,82.36725244661058
132.51482235173518,91.28203584187872,145.4941625296187,14.080378624920634,84.68591725472231,70.13501885071055,94.9434202181666,89.66337663123409,87.91117356193736,92.78361194977101,100.36990989109334,98.60677168893542,87.75612826777807,90.41290110018377,83.97207369399678,82.7929713073883
166.9432924481549,168.3647367767046,88.33207030916105,86.53684387828241,85.52314135261497,80.64539590779621,107.60118825973676,122.34595475315017,91.22420463017623,91.05614782564807,101.53200510666849,102.09268850544566,89.6624408953178,89.29003849120119,86.23917740406408,87.34783321957305
158.36636436018142,153.8587400362965,21.920100490112535,25.44735873412157,82.1065646165587,81.1284542066562,111.23601003034244,107.33978325982203,90.9969437459224,91.9747809482581,99.18851939111292,99.7430966007721,89.35511653361307,89.33516555104747,90.02151077017454,89.41311850004482
162.0353780577722,148.70528034525182,58.58462254908539,30.920058051878037,86.23921838519911,82.36527852194044,102.13250167811766,127.90055145414968,90.89289264410642,90.767169352054,102.07865246670129,102.29227346318261,89.71366048390372,89.44558921935906,87.58910965200374,88.4209788815871
147.88329439939747,134.71930688749183,130.43012567364224,141.49183560053132,82.28474376143683,77.82719838454642,90.92750121263087,104.8053049645054,90.00715371253916,90.7845931646267,103.39243935355324,104.6800324649382,89.33270668294627,89.12089568659499,88.41261873004301,88.22658486761938
162.36034479810306,139.38312397731661,138.50926957490518,88.89058170778216,86.01000406684265,75.28821899456675,90.3325370944094,113.52737457234164,90.01898360018163,91.03500155997772,102.89003112877461,104.80404137950894,89.38170646005193,89.39400080055796,83.42773493790344,83.0668209119708
158.1177591347713,169.54723376733057,112.49953355509227,85.07567516951993,85.5274170510354,83.13613367166808,107.16355071885737,120.72823810861098,90.89749619160702,90.95930257340646,103.03706461103748,102.5046240444783,89.6674747447361,89.47902982553545,88.97112329847495,89.78286396057429
163.83409471531672,162.7720549408931,30.22205711493234,42.06920806052163,82.60520257691549,81.00837948104737,112.86919022316253,118.9063261286451,92.15468813099623,92.07625706875699,93.13689665440076,94.49885686546881,89.73842674983419,89.3272766825561,98.0143962124094,98.47083726407384
169.20245947840667,168.71766631149748,98.21400166071385,65.06841867534095,87.77729502401594,77.17130214873927,91.92481811447946,129.38874039126873,90.3605545303848,91.54955386110062,101.94305955129819,101.82399569368653,89.86686845717628,88.96320710922691,90.35981686995444,91.08739594110088
176.3024411206349,136.22592367499158,150.56852863007464,43.508178654481576,81.28787765207346,73.98722505203024,72.2028176407969,94.68383887876026,90.05259496108727,90.65409557034444,104.42652999389317,106.11630513417599,89.17819414354223,89.70967165342843,77.21106067989791,76.83642480392271
177.9079044058031,174.58882862014875,141.58139304092853,123.28908093412386,86.04703735252245,73.19271012701768,89.97148646469337,101.46789695111875,89.64083017678388,91.52708253873128,103.62058133221001,105.12648778003607,89.14480817887922,89.6416907806193,81.37264712986249,80.93457928706539
149.97024503991653,167.42494372804586,98.6554982584743,101.62937628347619,85.407881910371,80.58123311073311,117.03493625833164,117.98228349621242,92.99215811569901,89.63402047818137,101.11539088805439,100.52063850569719,89.50675356337652,88.98404601638462,88.63489357620274,91.06211741098267
168.87258866225173,174.1084067743084,33.38907239909468,59.78949523943232,85.28686461865672,78.97328363670705,108.20506577482509,112.50223147981443,91.95271260704979,91.37442098059232,97.99676749416159,98.62600550163818,89.70344252090538,89.12170847910623,87.75248094676128,88.33981574367985
170.67683777302395,171.31108913935134,80.50872382250427,71.63279737342431,85.93451681613567,75.94042009803293,96.12185324623641,121.32962260465227,91.32525727894657,91.2044653834749,102.40006067847457,101.99196370575548,89.67609444346866,88.85768068655021,88.54138828646526,89.59174843740817
137.5022947855702,146.15637669040814,179.44012074231205,156.02934683376986,83.60648098848267,72.03658449677712,82.60270272767926,91.43040121102975,90.33559018896841,90.81651063861817,104.09594883806456,105.50268093914204,89.63823470489928,89.59583289053184,71.88794592005931,71.99166917279511
