coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
97.77210208179235,88.60955357438199,14.780184439354507,40.211956681790106,87.43722673543017,74.47748920046457,177.5168214343065,152.84927905810363,90.5730212248964,89.54931930228405,97.21779807969997,97.91529699774168,89.7733631674388,89.0125688863586,90.71760949943639,91.75185040393806
109.52031432215944,109.67237482365142,11.972202317782116,20.71835431885818,84.15835344323054,75.98148319532305,155.72543073646096,158.62261939746196,90.9442624968541,89.91231653591355,96.85417246866683,97.82915465192947,89.57521937961674,89.05318119116349,90.06978654722819,91.25037791507572
123.11126378927175,90.8148850535957,13.118011801055006,7.4345567511740365,85.42796266653085,77.17923882855482,158.6500084560337,153.50903435079184,92.2901307822376,88.44827914769965,97.51675545967143,97.89717650587363,90.05585979151053,88.59178142216162,87.02539364923508,88.84181415710827
107.3995337546813,89.39892536694954,22.610779464267978,45.255016610185265,82.6360818621531,79.11259217501863,167.63620147907434,158.58611886653742,91.13138918954493,89.17583089808942,97.74752706115865,98.2294993599406,89.38110540340497,89.35352509953645,90.8660431704791,92.0407674058296
93.81395964644578,83.91393512378163,25.603351717028197,47.78725801854872,85.1290462676944,78.68110863458142,179.51342233248462,161.897531179943,91.0829494879512,88.87363600845137,97.64045701572952,97.81098634873725,89.4183845758949,89.4538947293898,91.56020212601668,92.79029870496845
103.05941982019093,108.26209102420553,1.6413944557923812,40.08125076673816,85.90990764455611,74.65623525104381,176.97540599917792,155.22692254969843,92.86495950278587,88.59839304527819,97.43031258553575,94.67776684058812,89.25191237525418,88.50900635961024,88.74779660318305,91.89667090490984
136.77434688420857,125.31659526848547,49.7428026496259,40.4952797587514,83.8542870817599,80.34416407483114,173.9683059340531,165.9002679203806,90.16824372411392,91.18452123109846,97.90454627998807,98.67411052396258,89.95133057645266,89.17232018085602,93.67641329694005,94.0202450197585
110.4347946897541,108.84189212246957,31.895477367247558,4.076165969770284,85.72268532921689,73.47579414735802,170.73352834313505,159.0340563326852,91.41560019109833,89.66571255593023,97.2637789131925,96.4186386260518,90.08806413344715,88.55145598530186,86.57359712620625,87.89558024006222
100.24898822202744,79.69984500966716,16.28391547192993,56.609369407158134,83.3955579167235,82.01772434602435,179.01166297567715,162.24341195951246,90.04765673431734,89.9665823888693,97.76820887396545,98.02231240165743,89.6704800279709,89.51641145086292,92.99114041751268,93.56996479872541
116.35780496439493,101.11082832168881,24.178606699562092,10.226604041412788,91.45652668460505,72.99710033937768,150.37789805033958,152.77381912815332,89.24334731803498,91.55928688066788,96.98796221412904,97.53257417778919,89.96656189830179,89.0886640239017,89.46856597572699,89.73176731539343
108.17115388559598,93.82695749643631,3.7330275111525983,20.308170723347647,88.6704105598868,76.11161195939013,167.56530411548962,154.7635078748914,90.06602994318467,90.41972445916463,97.4361523972761,98.05548663045619,89.94837993473121,89.12354579999297,90.70437942301407,91.16335447486058
91.48507004514653,81.44706887105895,26.92522896295203,46.430830260708376,89.12252810180662,73.75307933709303,162.11893859207814,155.37822490019255,89.1694310108371,90.75244346420345,96.20393162949244,96.96589387292073,90.19195131072304,88.74297448962902,92.69001103738516,92.42245203702825
103.54406272293835,89.10078077948931,8.773261875665488,20.328401743669225,87.8469766139284,78.47394216686575,159.3277408066174,150.20505328320323,89.63964855405746,90.56292620530311,98.15645731695649,98.29781491201906,89.79621698040167,89.41342585855747,89.18122674753371,89.407019141116
112.59676812811657,97.96203598223207,23.850200958984125,0.4718837892127236,88.84747638393021,75.22671997127996,166.2023535269919,150.69006501616585,89.47764329713394,91.18768360868417,97.70715381297471,97.56312561394665,89.60097602297685,89.39703340454945,88.31752883641809,87.99570398310543
104.3469856108192,89.94721197238314,13.978130693045543,25.288203373629223,89.47421454217059,74.69570691425731,162.13880078218452,147.10937932492166,89.4066776316575,91.01180623755634,96.38540292555052,97.15209165988445,90.28911075166647,88.77488513343133,92.82478433008785,92.74618934330852
103.02706521409257,75.51564380336066,3.716994922736463,51.36239418109225,86.98546436334719,78.05193209880736,152.46509457766876,155.42915079064417,88.23241784917057,91.85567610951142,97.75160468409315,98.16280256269543,89.56980986979408,89.41019517908006,90.14133960897324,89.56618986953397
124.92047161738141,118.34062254082797,35.71379558500022,23.607058177362717,88.10246667002191,74.00284569466206,152.22681659828368,154.66329533938898,89.50000533647655,91.70556221193289,97.81773457563722,98.39907929665368,89.31161505878926,89.6068636460414,86.6967386067524,86.51908538644038
116.22208910558678,95.15244449733649,4.1988062851860946,37.25347390317742,88.91146842626407,75.15134883378887,170.07375939006852,147.13930921386466,90.20996251956436,90.570876545497,96.81991223979004,97.14194199877781,89.96165099228854,89.07228523027202,90.67059047719002,90.85657652828947
105.81677401831425,86.24831619717357,7.161385469753492,32.83800932176347,82.10814922044615,79.29935686768346,174.2525647469307,156.55372777710843,90.4257896671476,89.79355320662536,97.7177474363774,98.15956505302884,89.49549741162434,89.39383687601787,92.40974105498286,93.00575702233651
104.67461612492637,84.38287542162719,20.04247465708686,44.54298646468436,84.1763783124502,77.6886753179894,154.07005242883835,157.89510862820723,89.95918529399817,90.18698576319643,97.53959561225595,97.48010466458514,89.61537406174723,89.29190313284461,89.26282701754786,89.79592328226735
