coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
126.5354288654959,179.772723634135,66.41307801724136,132.4262347982001,78.51066126384374,84.18064718068145,163.0535816781027,122.32456260066968,93.52248132361548,90.03337480876284,95.80950186530255,94.98887512709302,88.17477105257566,90.00918910891184,91.55430084257378,93.59031876245206
112.93549769962502,160.27641310119716,43.00168597657928,115.68463518017681,79.91837691216172,85.81172367523718,169.1793051371203,124.99863630224303,92.7472616830082,88.78801958720526,96.13162041674953,96.97839311910185,88.93253955985355,89.6518950832393,90.27982169439525,91.98167943931982
116.07282215146532,179.8165461278498,51.05150446064078,138.12104162248164,81.01359774557326,81.84074731444015,169.14328271943768,125.10550144199705,92.53487695076666,90.15801893092642,96.38409835941904,95.44457168813794,88.92049793634682,89.5081947332914,90.71625029179155,92.42879045257803
118.47818255071202,173.97829167061965,52.86203393035483,145.22654205755927,78.66673791656771,84.37133240192986,170.2088741922297,125.41197203005552,92.95422324504877,89.65277617764222,96.76023004682247,96.51376950081173,88.82904853354952,89.46903725877972,89.99856816475247,91.9408007571373
117.19470804339659,177.18374042924165,53.272521469283426,131.77612373261996,79.66311225231082,83.02164604080033,168.81809741305335,123.1569440944408,92.2466019866571,89.93120200896863,95.68390151665518,96.74706827229187,88.79831951247364,89.9095024979755,92.10044959879717,93.0209268724831
100.5677599807811,147.34063586983996,24.064414474375944,51.51582413551283,79.28106562108617,85.159522571771,172.2001065617202,125.3561284034015,90.34772060493435,90.7703795409639,96.08581716817542,97.13556943228218,89.32059675754783,89.7075611249749,91.18988292959692,91.0153237849789
87.00845478009346,107.98585085341354,24.803751716178557,33.160746005330324,82.13862552452274,80.69485330757628,176.6676923166905,128.93028443379913,90.76142516296201,89.45921544675323,96.92190062447668,96.97860485496612,89.45890808824059,89.4394078981602,90.73584610452032,91.05651665586325
115.53394754670799,158.81919224177494,51.81535866646915,60.58675590049123,80.27440052264863,78.65321414201108,171.1221661069088,119.24664713423016,91.27843633218613,90.84749237669335,96.02127871070797,96.8995044341882,89.21020724018209,89.40731283925031,92.31340123673982,92.21267643704965
132.2399208980205,162.45013446493206,83.34188629022555,93.49597335944667,81.46164449474776,76.60581712697557,175.25888383810533,120.62553938425067,91.8755656203745,91.3270945998333,95.27835903468568,95.42190229028267,89.27727286764244,89.26103067779614,92.19344262434689,92.11225216568295
90.58394952756841,121.37224298507314,19.811489612188076,19.24955970388737,83.18006544840961,80.5445208439443,169.99436527115628,125.93308814297082,91.63290265954228,88.89543797228204,96.38655722752026,96.82283556075481,89.26200739484746,89.5260078666468,91.10548228202308,91.94586875750144
94.26980647165243,127.25044038856952,27.77844253369168,18.594146703963997,82.7138913771779,81.5217228386872,166.02602536337886,121.79947131765745,91.52422068946905,89.21283686301254,96.64484083098428,97.10910927943756,89.16333848209746,89.67214659412838,91.53979352077667,92.40339580924392
101.1702373070896,149.3752262801817,46.834446629331936,85.99871376414461,82.25592036313937,77.09044636934466,170.51575459163837,121.74129176630727,91.65127586840963,90.38711713606698,95.62488868222628,95.61415845504018,89.37309359150855,89.09542591118002,90.40596845817622,91.04876439115529
89.33707800401507,116.90389224891578,15.8269706938142,16.747683609026502,82.88872372936271,80.74312225444075,170.84725099281576,123.82878882195993,91.4797493277831,89.13385255545052,96.35936624443443,96.50238357546533,89.46517820189865,89.378093289981,90.3868166077435,90.96392661147456
88.34786853671129,113.19322805776628,29.041868728245838,32.83779075571003,84.8003297535092,77.82999876210613,174.38273449213278,127.81484624044435,91.79929972810214,88.74627347099813,96.18764162832197,95.90401119284802,88.8826928392908,89.7409744103946,92.48112336199866,93.72998247060048
101.08813160307686,122.61558330082559,18.49504578174899,0.981383564618823,80.65290911588323,83.8954253111309,168.10938332439449,125.00974218983347,91.41716430441826,89.55156643452098,96.20392479930328,96.2898554092512,89.16097523664463,89.79343709340947,91.6056365443756,92.04338336828171
155.41299056306792,163.15408108155026,86.45061957020017,87.5969780299276,81.02500416148719,78.87664329014054,176.02137883628887,121.36355498444888,91.04478922105834,92.40196829970738,95.27378280794177,96.57884754322362,89.54617058507667,89.08129424978726,92.47453905963877,91.73890036527172
169.28731774865489,171.32723570654923,110.12320829000728,108.99555088822736,84.00125226213108,76.39376024381419,176.12884503268987,127.53467188069042,91.40687120933906,91.89836479182401,96.94396213549582,97.17930313353779,89.6901373124022,89.01426960346193,92.6941228112655,92.63561541083517
147.63762615533045,143.83785531626896,64.97093138531736,31.84262536345,83.14274529478466,78.73499199694365,175.00891257486123,125.36429730964883,91.61771914901735,90.28844822331698,96.79283736992012,97.3938120546112,89.3834208375336,89.45802699383765,92.63215933511515,92.66094175227758
88.4736191495204,117.11788207561229,26.25088609374396,25.515744295639028,82.45888626451547,78.70243931535937,173.2339786360067,125.06167894828225,91.13094522724887,89.31961321030735,96.18100951463789,96.51525165186163,89.14756074511473,89.62206764713385,92.50515196749876,92.96057532097687
98.76362698322477,138.22290706376322,40.422746564860454,56.21096105777671,82.04159585717353,78.8930494045269,167.5031084129075,120.08040832621361,90.89309754978153,90.41550340225756,95.20679231256229,96.48041768709456,89.30488049226763,89.46900993802304,92.33561301192071,92.29883927342937
104.2621410009493,114.66333065396314,43.76913627700567,36.68951884378781,83.0460707972723,77.80126415626789,172.67623904876177,123.07263223932615,91.25941425534765,89.81924837828295,94.86168334436906,95.53707294006742,89.25049852609598,89.52234688525166,92.73479658777293,92.85685206824105
110.3830423464129,123.46975309804904,48.91348791079212,41.42142267435387,81.16770730381626,79.64635779827678,167.58907317380127,121.67206096888002,91.42308607842867,89.99220925863519,94.83030545532202,95.90369017395703,89.14118134842994,89.63745606333389,92.76247251428983,92.7651431182553
99.96803522070813,120.28267754829437,30.079531557521683,28.934737211114186,80.8505064885717,80.06329986597105,169.8669002808655,121.60448307723192,90.87999041676427,90.06556549032112,95.52141131630059,96.21300212071023,89.28658924567034,89.44683914397717,91.54153521901503,91.75053217742824
158.1610352133525,168.04787064072937,120.94915374712588,115.08241740105679,82.1788348481666,77.47301209494624,170.50878779868495,120.92505683973407,92.17799956663349,91.45403366555799,95.25200816486777,97.1617358869925,89.4356512941167,89.25039607325844,93.3937185973824,93.05164906336982
98.49341103928073,102.14276062225103,26.0619647688487,20.539717551305664,84.26276654507252,84.15112027289949,168.9130643632732,125.2954490028151,90.7671898426215,89.44894967243071,97.28013038606551,97.4043578666897,89.44071929448084,89.85660951304293,92.78014904386181,93.2309073781368
87.74973521071493,105.91609862922456,60.56528178574071,39.01239104842828,83.80286941768804,80.32500539420926,168.0011931279415,123.57967816255123,90.97075680064457,89.18893803110666,96.70058883498993,97.11113101543188,89.09175809959572,89.97096054012728,94.47388569386324,94.79486360371882
91.34239422357413,113.6309065797807,46.69359788336252,28.24606118993285,83.12369589718949,79.46759808731922,171.2157260381596,123.42497437785043,90.86357747218872,89.49137197736566,95.88999564467116,96.60101833726948,89.1749019923623,89.78731724391314,93.88242546268599,94.20197586300503
110.9244987626765,141.63458655418458,52.204337939701375,57.51349862306565,82.31117659352478,79.35471555090642,169.27648506863125,120.9947930711599,90.98630231119552,90.52809224053604,95.92739093037697,96.7795389916061,89.37842796925032,89.4771720140812,92.64063559987514,92.53826472459498
148.00686618186134,149.9268869990653,106.22882567056277,84.2921978302061,82.65778137314624,77.37466420108723,173.27658535604922,122.80717010704444,91.76467066901017,91.28633886105584,94.63648517724457,96.35675028198231,89.4905660150436,89.25138645068809,93.20416718753621,92.66730748858404
89.75050935447594,119.02831330722152,35.09844676720085,22.62499650302536,84.68385453759298,80.9197236256206,171.10759048321998,126.84508232170761,90.9969437459224,89.42399216120349,96.35416164028688,96.92438681333456,89.29059173652396,89.77021445023142,92.80494946073813,93.4442619972405
136.58877064445934,159.39440345291672,98.13136320194586,118.12735671418349,82.18362281077478,74.19810714265438,169.59781814832368,120.11817927232379,92.61298699411492,91.32743610929181,94.76804145084817,94.73766759960913,89.49712299664681,88.74841132020835,89.68835463302882,90.18579731028085
125.78006458480586,145.10619412438365,57.638839424524555,59.852906715686714,83.46116871389064,75.83526250557141,177.76664243338888,123.6198396748709,91.83108742849937,90.21190912347781,96.48090946071481,96.47312304506099,89.2827506793568,89.28822849107114,92.006554988277,92.49071294759335
105.15571415949456,120.51673447077236,26.61615607281978,22.313408395731255,84.71362733218506,77.82217136531729,174.67961549459656,128.3770117902714,91.15133334192137,89.62294874153679,96.18254630720114,96.79801465331099,89.44591706843923,89.3826490261574,91.89661626339648,92.47186845567329
147.9665407450016,170.3650532977912,116.01604961908417,133.67114605746167,82.31674319769833,75.35450598046172,163.84543282933893,116.61008483157852,92.68912311279306,91.87847528096093,94.41401908578808,94.4180693879659,89.1284362154387,89.29676622753365,92.95079449008541,93.31082059142595
134.05966087783034,132.7196324041872,44.12578826489623,32.937118781714936,86.1563818509452,79.24515248643024,167.18457571077477,124.90592331444928,92.3378464837793,89.10335576080641,96.98162379857926,97.31820869068832,89.05174002124862,89.96381616225544,93.37198493544342,94.02558622768946
106.9922359140951,110.30024679329402,34.99879772230495,40.69832762239754,85.35636862365077,75.35138458401103,135.44639418501802,116.32559379226915,93.365339161381,87.26460736453645,95.9873804818572,96.47738508310307,87.84936034994874,91.14909987006277,94.80534794409479,94.6375028754309
128.90397454511626,167.99643931627918,69.44158389522501,110.04701069962663,80.79003882384957,78.55457255001777,165.31104116106192,148.84397416653812,91.47237955366865,91.16790338084782,95.95810629107451,96.39134519012843,89.1601624441334,89.59855813601067,94.57874958819045,95.1386884963481
